,res,start,end
le père commun,151,1800,1950
le quatorzième siècle,151,1800,1950
le saint nom,151,1800,1950
le suc pancréatique,120,1831,1950
les affaires temporelles,151,1800,1950
les arts décoratifs,86,1865,1950
les corps opaques,77,1874,1950
les hommes sensés,151,1800,1950
les intempéries des,151,1800,1950
les retranchements de,134,1817,1950
les roumains de,87,1864,1950
les supérieurs de,150,1801,1950
les trois cours,140,1811,1950
les vicaires généraux,119,1832,1950
m'arrêterai pas à,151,1800,1950
maison de hanovre,150,1801,1950
maîtres d' études,140,1811,1950
mention de l,151,1800,1950
mon cher frère,151,1800,1950
navigables et flottables,151,1800,1950
ne peut estre,119,1832,1950
notre premier père,151,1800,1950
notre premier volume,136,1815,1950
obstacle invincible à,151,1800,1950
par cy devant,120,1831,1950
par l' évèque,151,1800,1950
par la filtration,151,1800,1950
par la malice,151,1800,1950
par la pile,151,1800,1950
par la voye,139,1812,1950
par les cardinaux,151,1800,1950
par ses armes,151,1800,1950
pas d' albumine,112,1839,1950
passible de dommages,147,1804,1950
peines portées contre,151,1800,1950
peu d' honneur,151,1800,1950
philippe de champagne,122,1829,1950
pieds six pouces,151,1800,1950
pitié de son,151,1800,1950
plus avantageuse à,151,1800,1950
plus part des,151,1800,1950
plénipotentiaire de sa,129,1822,1950
points du royaume,145,1806,1950
pour la prescription,151,1800,1950
pour les fractures,146,1805,1950
pour y estre,119,1832,1950
poursuites dirigées contre,151,1800,1950
presque à pic,151,1800,1950
prince léopold de,128,1823,1950
princes de condé,139,1812,1950
près du roi,151,1800,1950
pus dans les,151,1800,1950
qu'il en doit,151,1800,1950
qu'il y eust,135,1816,1950
quant et quant,138,1813,1950
que l' archiduc,137,1814,1950
que la prévoyance,151,1800,1950
que la régence,151,1800,1950
que les hongrois,151,1800,1950
que nos lois,151,1800,1950
que vous avés,105,1846,1950
qui luy a,118,1833,1950
qui ne prouvent,151,1800,1950
quotité de l',151,1800,1950
remplit toute la,151,1800,1950
rendre au roi,151,1800,1950
roi de hanovre,133,1818,1950
roy d' espagne,117,1834,1950
sa majesté sera,140,1811,1950
sacs à terre,132,1819,1950
saint des devoirs,151,1800,1950
salle du festin,151,1800,1950
sans opposition de,151,1800,1950
se jeta au,151,1800,1950
se vit forcé,151,1800,1950
secrétaire général donne,97,1854,1950
servante de dieu,120,1831,1950
ses divers degrés,151,1800,1950
signées de notre,151,1800,1950
soulagement des pauvres,151,1800,1950
sous le prince,151,1800,1950
sujet de joie,151,1800,1950
sur les échafauds,151,1800,1950
sûreté de conscience,151,1800,1950
tant d' orages,151,1800,1950
tant de révolutions,151,1800,1950
tenait ses séances,150,1801,1950
toscane et de,146,1805,1950
toutes les agitations,151,1800,1950
travaux de dessèchement,134,1817,1950
un juste tribut,151,1800,1950
un reproche de,151,1800,1950
un âge si,151,1800,1950
une fois payée,151,1800,1950
une place distinguée,151,1800,1950
viennent se réunir,151,1800,1950
ville de sens,139,1812,1950
vous lui devez,151,1800,1950
vous supplie d',151,1800,1950
à ce prélat,151,1800,1950
à cette solennité,134,1817,1950
à charles viii,151,1800,1950
à la fourchette,151,1800,1950
à leur tète,151,1800,1950
à nouveaux frais,144,1807,1950
établir la communication,151,1800,1950
état d' acide,151,1800,1950
état où vous,151,1800,1950
